Type,Environment,Width,Depth,Amplitude,Wavelength,Sandbody thickness,Belt Width,Source
UNKNOWN,FLUVIAL UNDEFINED,96.03406393,,,1960.871114,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,104.129718,,,2182.866232,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,105.82897,,,2463.868874,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,114.7503329,,,2123.657882,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,124.4237651,,,1905.879225,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,133.8251644,,,1905.067549,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.8127333,,,1929.249245,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,143.9369288,,,2178.737532,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,141.6257931,,,2459.674304,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,157.3390615,,,2491.485361,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,161.2060627,,,2928.007014,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,177.6481269,,,2557.678297,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,189.5309505,,,2591.370019,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,170.6027158,,,2266.298521,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,174.7957044,,,1927.880058,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,184.9844936,,,2089.410842,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,195.7671843,,,2357.824828,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,221.0364882,,,2554.411895,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,217.4873967,,,3002.669115,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,221.0364882,,,3528.919936,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,203.8518171,,,3879.564973,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,217.4873967,,,4261.419223,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,245.5603096,,,4554.971864,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,270.6060077,,,4740.049708,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,293.4180449,,,4867.133409,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,315.5885699,,,5795.776713,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,347.7767361,,,6279.899629,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,368.0485378,,,6715.039663,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,383.2479047,,,7278.359879,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,408.8832284,,,6190.042707,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,377.0942516,,,5412.771144,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,347.7767361,,,4733.100051,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,325.9725421,,,3921.378664,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,320.7385359,,,3427.680705,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,298.2062188,,,3768.087933,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,259.8739464,,,3720.681665,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,237.7378979,,,3876.077759,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,295.8024437,,,4196.867033,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,371.0394052,,,3814.292482,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,383.2479047,,,3244.563906,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,368.0485378,,,2512.74257,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,325.9725421,,,2414.974035,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,281.7812728,,,2550.787453,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,277.2568275,,,2841.181697,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,279.5098956,,,3571.853662,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,275.0219209,,,4087.090932,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,235.8215447,,,3083.172555,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,253.6401061,,,3296.496362,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,257.7791594,,,2880.925039,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,241.6174493,,,2587.693137,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,235.8215447,,,2231.75725,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,221.0364882,,,2115.531922,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,213.9952916,,,2325.077729,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,202.2086122,,,2521.558696,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,205.5083751,,,1926.055987,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,245.5603096,,,1847.876035,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,277.2568275,,,1773.45693,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,261.9857563,,,1614.465837,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,257.7791594,,,1411.206076,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,230.1646719,,,1250.969242,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,212.2703224,,,1375.269641,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,230.1646719,,,1615.688905,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,226.469013,,,1751.80827,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,288.7067528,,,1468.407265,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,315.5885699,,,1372.083846,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,325.9725421,,,1612.404009,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,303.072529,,,1772.533853,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,313.0446795,,,2027.644668,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,295.8024437,,,2140.560707,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,305.5353828,,,2515.47941,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,412.2059302,,,3969.087142,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,457.9398482,,,4477.700024,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,492.5415608,,,5260.723029,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,484.6330247,,,6352.693359,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,484.6330247,,,7268.376655,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,454.2484953,,,7271.12928,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,521.2516607,,,7983.403877,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,583.789918,,,8306.999561,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,675.3446804,,,8759.231546,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,714.7103194,,,7550.829,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,794.0068572,,,6775.538101,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,896.4959468,,,6955.548293,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,911.1255122,,,5917.180554,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,979.9697135,,,5604.514688,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,854.0016297,,,5104.483185,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,820.1324711,,,4228.469559,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,840.2892789,,,3745.328919,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,882.1012823,,,4226.668738,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,762.5170528,,,4173.690608,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,669.9008746,,,4233.475866,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,648.5609421,,,3602.499013,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,622.8394298,,,3235.363047,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,602.9986564,,,2866.64334,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,593.3165565,,,2439.154637,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,574.4162449,,,2250.265884,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,529.7577619,,,2507.39649,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,512.8821385,,,2282.28335,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,476.8514728,,,2077.872456,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,450.5868975,,,2253.463312,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,418.932557,,,2444.123844,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,425.7689529,,,2796.157495,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,395.8581066,,,2873.707311,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,368.0485378,,,2953.407926,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,350.6028691,,,3519.412393,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,418.932557,,,3422.331213,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,480.7265039,,,3912.480014,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,450.5868975,,,3659.121308,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,454.2484953,,,3197.987193,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,484.6330247,,,2909.220279,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,534.0627247,,,2986.935539,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,583.789918,,,3370.011028,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,542.7778846,,,3655.140185,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,504.6470022,,,3327.77046,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,551.6352638,,,4295.743744,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,508.7479078,,,4474.945783,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,521.2516607,,,3963.643019,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,598.1380162,,,3960.455109,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,622.8394298,,,4530.246685,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,602.9986564,,,5184.22216,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,538.4026709,,,5257.984846,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,583.789918,,,4718.784589,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,565.1930809,,,6014.167662,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,551.6352638,,,6882.032653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,525.4875005,,,6180.967133,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,512.8821385,,,6702.021538,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,653.8313334,,,7554.761218,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,633.0033019,,,8415.62914,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,653.8313334,,,6427.547631,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,691.9429659,,,6007.055593,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,732.276114,,,5614.072267,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,744.2258404,,,6422.682011,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,813.5215627,,,5610.61904,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,669.9008746,,,5043.365929,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,638.1472674,,,5694.759533,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,612.8387547,,,6175.411263,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,720.5182594,,,4347.183754,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,697.5658919,,,3800.23704,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,371.0394052,,,2025.630328,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,342.1926289,,,2081.908552,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,350.6028691,,,2446.670142,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,405.5873102,,,2052.022114,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,425.7689529,,,2107.437056,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,412.2059302,,,1842.287056,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,386.3622865,,,1794.014033,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,368.0485378,,,1677.681057,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,377.0942516,,,1506.135724,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,247.5558027,,,1337.523437,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,226.469013,,,1431.420637,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,197.3580444,,,1553.117924,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,186.4877304,,,1707.198382,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,189.5309505,,,1801.50177,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,261.9857563,,,2450.842536,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,99.19392188,,,1457.846697,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,104.129718,,,1667.508507,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,107.5559514,,,1907.503615,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,119.4891982,,,1734.852194,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,134.9126659,,,1687.556201,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,165.1681051,,,1708.410841,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,171.9890821,,,1453.162239,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,183.4933741,,,1376.441789,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,179.0917463,,,1269.789688,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,189.5309505,,,1202.807414,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,161.2060627,,,1415.085364,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,149.8811182,,,1641.705001,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,143.9369288,,,1878.786493,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,127.4817905,,,1379.376534,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,117.5706095,,,1476.142048,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,113.8253556,,,1644.348998,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,105.82897,,,1362.409457,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,106.6889664,,,1143.572499,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,109.3111148,,,959.7953581,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.4208124,,,972.1164013,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,132.746429,,,1067.748442,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,142.7766848,,,1126.356222,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,146.2857791,,,1237.512998,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,145.1066014,,,1435.1517,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,139.3517664,,,1535.466522,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,125.4348682,,,1557.2399,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,117.5706095,,,1239.095442,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,111.997709,,,1127.956674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,124.4237651,,,1112.185548,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,136.0090047,,,1254.823719,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,119.4891982,,,896.835461,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,108.4299818,,,885.3428435,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.8127333,,,4269.898768,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,1106.462581,,,4576.256782,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,1311.44608,,,6065.767278,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,268.4247119,,,2002.324426,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,655.2151773,9.717470081,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,858.2907239,9.51792452,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,434.7670128,15.91594552,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,359.444951,38.89555298,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,341.6032957,84.33136934,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,448.0670416,47.43445946,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,514.7104426,56.00251524,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1517.82525,27.21334059,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1364.542738,28.66517684,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,884.9342263,23.57811175,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1024.945517,27.36977421,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1112.089015,29.73378595,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1111.115568,43.03677349,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1351.757284,48.27159873,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1503.723281,44.31184872,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,2244.414882,50.39353565,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,2260.418775,79.32499878,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,2473.439021,76.60207808,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,3727.445345,47.56208036,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,3692.520033,80.09361569,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,9371.868304,126.4946925,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,12971.59844,312.0125414,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,13619.24508,362.7075395,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,16296.75152,442.5984584,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,16556.32962,559.8858451,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,24099.0375,805.9411807,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,47725.6513,4005.909428,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,189732.8323,10233.14886,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,544.4573559,88.09101367,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,620.6385894,85.01641289,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,635.7030812,107.532689,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,689.9444059,103.8539083,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,742.0929864,142.7733063,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,901.7714557,260.7264828,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1115.347403,273.3602175,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1271.307156,272.8384197,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1323.749011,333.6110957,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1189.497604,429.9396754,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1648.875268,559.9192757,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1907.627391,1040.577042,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,1988.37445,821.9049909,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,8107.918852,1474.633948,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,8795.874324,1713.410064,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,9221.443893,3709.609337,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,15966.70937,2500.140593,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,22685.53763,3094.768543,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,24421.57247,2939.42817,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,25662.33646,2400.807908,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,33616.04873,2351.507982,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,39928.95064,2050.506658,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,6606.82271,1635.979671,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,5565.805378,1433.741371,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,6090.080466,1407.994041,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,6944.976945,1148.621025,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,5479.850607,1024.670166,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,6043.83405,1112.908256,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,4114.428164,1157.433119,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,3762.027067,963.322349,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,4503.961383,944.7810157,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,495.1072783,23.38253936,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,545.9765301,27.16220588,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,563.8893569,32.66271918,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,616.7352238,38.59020482,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,726.2397538,41.17541083,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,750.9630311,29.90470814,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,659.2308682,23.28501476,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,637.7306539,28.02713535,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,691.9796949,29.94044042,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,669.0650978,44.83881943,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,577.2775989,51.40245459,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,641.9201938,55.82224124,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,702.1347507,63.77243077,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,820.0014832,70.37926629,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,847.0395917,79.12868448,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,767.447593,98.59390697,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,832.4328333,122.5251527,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,896.3140113,106.994713,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,862.2801294,42.4764186,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,943.7285991,37.71210351,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,,,927.7868065,50.19683811,,,"Colombera et al., 2018"
